,image_path,label
5269,E:\satellite image classification\data\water\SeaLake_673.jpg,Water
5270,E:\satellite image classification\data\water\SeaLake_674.jpg,Water
5271,E:\satellite image classification\data\water\SeaLake_675.jpg,Water
5272,E:\satellite image classification\data\water\SeaLake_676.jpg,Water
5273,E:\satellite image classification\data\water\SeaLake_677.jpg,Water
5274,E:\satellite image classification\data\water\SeaLake_678.jpg,Water
5275,E:\satellite image classification\data\water\SeaLake_679.jpg,Water
5276,E:\satellite image classification\data\water\SeaLake_68.jpg,Water
5277,E:\satellite image classification\data\water\SeaLake_680.jpg,Water
5278,E:\satellite image classification\data\water\SeaLake_681.jpg,Water
5279,E:\satellite image classification\data\water\SeaLake_682.jpg,Water
5280,E:\satellite image classification\data\water\SeaLake_683.jpg,Water
5281,E:\satellite image classification\data\water\SeaLake_684.jpg,Water
5282,E:\satellite image classification\data\water\SeaLake_685.jpg,Water
5283,E:\satellite image classification\data\water\SeaLake_686.jpg,Water
5284,E:\satellite image classification\data\water\SeaLake_687.jpg,Water
5285,E:\satellite image classification\data\water\SeaLake_688.jpg,Water
5286,E:\satellite image classification\data\water\SeaLake_689.jpg,Water
5287,E:\satellite image classification\data\water\SeaLake_69.jpg,Water
5288,E:\satellite image classification\data\water\SeaLake_690.jpg,Water
5289,E:\satellite image classification\data\water\SeaLake_691.jpg,Water
5290,E:\satellite image classification\data\water\SeaLake_692.jpg,Water
5291,E:\satellite image classification\data\water\SeaLake_693.jpg,Water
5292,E:\satellite image classification\data\water\SeaLake_694.jpg,Water
5293,E:\satellite image classification\data\water\SeaLake_695.jpg,Water
5294,E:\satellite image classification\data\water\SeaLake_696.jpg,Water
5295,E:\satellite image classification\data\water\SeaLake_697.jpg,Water
5296,E:\satellite image classification\data\water\SeaLake_698.jpg,Water
5297,E:\satellite image classification\data\water\SeaLake_699.jpg,Water
5298,E:\satellite image classification\data\water\SeaLake_7.jpg,Water
5299,E:\satellite image classification\data\water\SeaLake_70.jpg,Water
5300,E:\satellite image classification\data\water\SeaLake_700.jpg,Water
5301,E:\satellite image classification\data\water\SeaLake_701.jpg,Water
5302,E:\satellite image classification\data\water\SeaLake_702.jpg,Water
5303,E:\satellite image classification\data\water\SeaLake_703.jpg,Water
5304,E:\satellite image classification\data\water\SeaLake_704.jpg,Water
5305,E:\satellite image classification\data\water\SeaLake_705.jpg,Water
5306,E:\satellite image classification\data\water\SeaLake_706.jpg,Water
5307,E:\satellite image classification\data\water\SeaLake_707.jpg,Water
5308,E:\satellite image classification\data\water\SeaLake_708.jpg,Water
5309,E:\satellite image classification\data\water\SeaLake_709.jpg,Water
5310,E:\satellite image classification\data\water\SeaLake_71.jpg,Water
5311,E:\satellite image classification\data\water\SeaLake_710.jpg,Water
5312,E:\satellite image classification\data\water\SeaLake_711.jpg,Water
5313,E:\satellite image classification\data\water\SeaLake_712.jpg,Water
5314,E:\satellite image classification\data\water\SeaLake_713.jpg,Water
5315,E:\satellite image classification\data\water\SeaLake_714.jpg,Water
5316,E:\satellite image classification\data\water\SeaLake_715.jpg,Water
5317,E:\satellite image classification\data\water\SeaLake_716.jpg,Water
5318,E:\satellite image classification\data\water\SeaLake_717.jpg,Water
5319,E:\satellite image classification\data\water\SeaLake_718.jpg,Water
5320,E:\satellite image classification\data\water\SeaLake_719.jpg,Water
5321,E:\satellite image classification\data\water\SeaLake_72.jpg,Water
5322,E:\satellite image classification\data\water\SeaLake_720.jpg,Water
5323,E:\satellite image classification\data\water\SeaLake_721.jpg,Water
5324,E:\satellite image classification\data\water\SeaLake_722.jpg,Water
5325,E:\satellite image classification\data\water\SeaLake_723.jpg,Water
5326,E:\satellite image classification\data\water\SeaLake_724.jpg,Water
5327,E:\satellite image classification\data\water\SeaLake_725.jpg,Water
5328,E:\satellite image classification\data\water\SeaLake_726.jpg,Water
5329,E:\satellite image classification\data\water\SeaLake_727.jpg,Water
5330,E:\satellite image classification\data\water\SeaLake_728.jpg,Water
5331,E:\satellite image classification\data\water\SeaLake_729.jpg,Water
5332,E:\satellite image classification\data\water\SeaLake_73.jpg,Water
5333,E:\satellite image classification\data\water\SeaLake_730.jpg,Water
5334,E:\satellite image classification\data\water\SeaLake_731.jpg,Water
5335,E:\satellite image classification\data\water\SeaLake_732.jpg,Water
5336,E:\satellite image classification\data\water\SeaLake_733.jpg,Water
5337,E:\satellite image classification\data\water\SeaLake_734.jpg,Water
5338,E:\satellite image classification\data\water\SeaLake_735.jpg,Water
5339,E:\satellite image classification\data\water\SeaLake_736.jpg,Water
5340,E:\satellite image classification\data\water\SeaLake_737.jpg,Water
5341,E:\satellite image classification\data\water\SeaLake_738.jpg,Water
5342,E:\satellite image classification\data\water\SeaLake_739.jpg,Water
5343,E:\satellite image classification\data\water\SeaLake_74.jpg,Water
5344,E:\satellite image classification\data\water\SeaLake_740.jpg,Water
5345,E:\satellite image classification\data\water\SeaLake_741.jpg,Water
5346,E:\satellite image classification\data\water\SeaLake_742.jpg,Water
5347,E:\satellite image classification\data\water\SeaLake_743.jpg,Water
5348,E:\satellite image classification\data\water\SeaLake_744.jpg,Water
5349,E:\satellite image classification\data\water\SeaLake_745.jpg,Water
5350,E:\satellite image classification\data\water\SeaLake_746.jpg,Water
5351,E:\satellite image classification\data\water\SeaLake_747.jpg,Water
5352,E:\satellite image classification\data\water\SeaLake_748.jpg,Water
5353,E:\satellite image classification\data\water\SeaLake_749.jpg,Water
5354,E:\satellite image classification\data\water\SeaLake_75.jpg,Water
5355,E:\satellite image classification\data\water\SeaLake_750.jpg,Water
5356,E:\satellite image classification\data\water\SeaLake_751.jpg,Water
5357,E:\satellite image classification\data\water\SeaLake_752.jpg,Water
5358,E:\satellite image classification\data\water\SeaLake_753.jpg,Water
5359,E:\satellite image classification\data\water\SeaLake_754.jpg,Water
5360,E:\satellite image classification\data\water\SeaLake_755.jpg,Water
5361,E:\satellite image classification\data\water\SeaLake_756.jpg,Water
5362,E:\satellite image classification\data\water\SeaLake_757.jpg,Water
5363,E:\satellite image classification\data\water\SeaLake_758.jpg,Water
5364,E:\satellite image classification\data\water\SeaLake_759.jpg,Water
5365,E:\satellite image classification\data\water\SeaLake_76.jpg,Water
5366,E:\satellite image classification\data\water\SeaLake_760.jpg,Water
5367,E:\satellite image classification\data\water\SeaLake_761.jpg,Water
5368,E:\satellite image classification\data\water\SeaLake_762.jpg,Water
5369,E:\satellite image classification\data\water\SeaLake_763.jpg,Water
5370,E:\satellite image classification\data\water\SeaLake_764.jpg,Water
5371,E:\satellite image classification\data\water\SeaLake_765.jpg,Water
5372,E:\satellite image classification\data\water\SeaLake_766.jpg,Water
5373,E:\satellite image classification\data\water\SeaLake_767.jpg,Water
5374,E:\satellite image classification\data\water\SeaLake_768.jpg,Water
5375,E:\satellite image classification\data\water\SeaLake_769.jpg,Water
5376,E:\satellite image classification\data\water\SeaLake_77.jpg,Water
5377,E:\satellite image classification\data\water\SeaLake_770.jpg,Water
5378,E:\satellite image classification\data\water\SeaLake_771.jpg,Water
5379,E:\satellite image classification\data\water\SeaLake_772.jpg,Water
5380,E:\satellite image classification\data\water\SeaLake_773.jpg,Water
5381,E:\satellite image classification\data\water\SeaLake_774.jpg,Water
5382,E:\satellite image classification\data\water\SeaLake_775.jpg,Water
5383,E:\satellite image classification\data\water\SeaLake_776.jpg,Water
5384,E:\satellite image classification\data\water\SeaLake_777.jpg,Water
5385,E:\satellite image classification\data\water\SeaLake_778.jpg,Water
5386,E:\satellite image classification\data\water\SeaLake_779.jpg,Water
5387,E:\satellite image classification\data\water\SeaLake_78.jpg,Water
5388,E:\satellite image classification\data\water\SeaLake_780.jpg,Water
5389,E:\satellite image classification\data\water\SeaLake_781.jpg,Water
5390,E:\satellite image classification\data\water\SeaLake_782.jpg,Water
5391,E:\satellite image classification\data\water\SeaLake_783.jpg,Water
5392,E:\satellite image classification\data\water\SeaLake_784.jpg,Water
5393,E:\satellite image classification\data\water\SeaLake_785.jpg,Water
5394,E:\satellite image classification\data\water\SeaLake_786.jpg,Water
5395,E:\satellite image classification\data\water\SeaLake_787.jpg,Water
5396,E:\satellite image classification\data\water\SeaLake_788.jpg,Water
5397,E:\satellite image classification\data\water\SeaLake_789.jpg,Water
5398,E:\satellite image classification\data\water\SeaLake_79.jpg,Water
5399,E:\satellite image classification\data\water\SeaLake_790.jpg,Water
5400,E:\satellite image classification\data\water\SeaLake_791.jpg,Water
5401,E:\satellite image classification\data\water\SeaLake_792.jpg,Water
5402,E:\satellite image classification\data\water\SeaLake_793.jpg,Water
5403,E:\satellite image classification\data\water\SeaLake_794.jpg,Water
5404,E:\satellite image classification\data\water\SeaLake_795.jpg,Water
5405,E:\satellite image classification\data\water\SeaLake_796.jpg,Water
5406,E:\satellite image classification\data\water\SeaLake_797.jpg,Water
5407,E:\satellite image classification\data\water\SeaLake_798.jpg,Water
5408,E:\satellite image classification\data\water\SeaLake_799.jpg,Water
5409,E:\satellite image classification\data\water\SeaLake_8.jpg,Water
5410,E:\satellite image classification\data\water\SeaLake_80.jpg,Water
5411,E:\satellite image classification\data\water\SeaLake_800.jpg,Water
5412,E:\satellite image classification\data\water\SeaLake_801.jpg,Water
5413,E:\satellite image classification\data\water\SeaLake_802.jpg,Water
5414,E:\satellite image classification\data\water\SeaLake_803.jpg,Water
5415,E:\satellite image classification\data\water\SeaLake_804.jpg,Water
5416,E:\satellite image classification\data\water\SeaLake_805.jpg,Water
5417,E:\satellite image classification\data\water\SeaLake_806.jpg,Water
5418,E:\satellite image classification\data\water\SeaLake_807.jpg,Water
5419,E:\satellite image classification\data\water\SeaLake_808.jpg,Water
5420,E:\satellite image classification\data\water\SeaLake_809.jpg,Water
5421,E:\satellite image classification\data\water\SeaLake_81.jpg,Water
5422,E:\satellite image classification\data\water\SeaLake_810.jpg,Water
5423,E:\satellite image classification\data\water\SeaLake_811.jpg,Water
5424,E:\satellite image classification\data\water\SeaLake_812.jpg,Water
5425,E:\satellite image classification\data\water\SeaLake_813.jpg,Water
5426,E:\satellite image classification\data\water\SeaLake_814.jpg,Water
5427,E:\satellite image classification\data\water\SeaLake_815.jpg,Water
5428,E:\satellite image classification\data\water\SeaLake_816.jpg,Water
5429,E:\satellite image classification\data\water\SeaLake_817.jpg,Water
5430,E:\satellite image classification\data\water\SeaLake_818.jpg,Water
5431,E:\satellite image classification\data\water\SeaLake_819.jpg,Water
5432,E:\satellite image classification\data\water\SeaLake_82.jpg,Water
5433,E:\satellite image classification\data\water\SeaLake_820.jpg,Water
5434,E:\satellite image classification\data\water\SeaLake_821.jpg,Water
5435,E:\satellite image classification\data\water\SeaLake_822.jpg,Water
5436,E:\satellite image classification\data\water\SeaLake_823.jpg,Water
5437,E:\satellite image classification\data\water\SeaLake_824.jpg,Water
5438,E:\satellite image classification\data\water\SeaLake_825.jpg,Water
5439,E:\satellite image classification\data\water\SeaLake_826.jpg,Water
5440,E:\satellite image classification\data\water\SeaLake_827.jpg,Water
5441,E:\satellite image classification\data\water\SeaLake_828.jpg,Water
5442,E:\satellite image classification\data\water\SeaLake_829.jpg,Water
5443,E:\satellite image classification\data\water\SeaLake_83.jpg,Water
5444,E:\satellite image classification\data\water\SeaLake_830.jpg,Water
5445,E:\satellite image classification\data\water\SeaLake_831.jpg,Water
5446,E:\satellite image classification\data\water\SeaLake_832.jpg,Water
5447,E:\satellite image classification\data\water\SeaLake_833.jpg,Water
5448,E:\satellite image classification\data\water\SeaLake_834.jpg,Water
5449,E:\satellite image classification\data\water\SeaLake_835.jpg,Water
5450,E:\satellite image classification\data\water\SeaLake_836.jpg,Water
5451,E:\satellite image classification\data\water\SeaLake_837.jpg,Water
5452,E:\satellite image classification\data\water\SeaLake_838.jpg,Water
5453,E:\satellite image classification\data\water\SeaLake_839.jpg,Water
5454,E:\satellite image classification\data\water\SeaLake_84.jpg,Water
5455,E:\satellite image classification\data\water\SeaLake_840.jpg,Water
5456,E:\satellite image classification\data\water\SeaLake_841.jpg,Water
5457,E:\satellite image classification\data\water\SeaLake_842.jpg,Water
5458,E:\satellite image classification\data\water\SeaLake_843.jpg,Water
5459,E:\satellite image classification\data\water\SeaLake_844.jpg,Water
5460,E:\satellite image classification\data\water\SeaLake_845.jpg,Water
5461,E:\satellite image classification\data\water\SeaLake_846.jpg,Water
